CustomerID,Country,balance,max_spent,mean_spent,min_spent,n_orders,time_between_orders,total_items,total_items_returned,total_refunded,total_spent,late_delivery
15507,United Kingdom,492.36,492.36,492.36,492.36,1,,162,0,0,492.36,0
15508,United Kingdom,1000.27,311.42,166.7116667,15,6,8.8,440,0,0,1000.27,0
15510,United Kingdom,250,250,250,250,1,,2,0,0,250,0
15512,United Kingdom,121,101.2,60.5,19.8,2,203,68,0,0,121,1
15513,United Kingdom,24944.49,4345.55,1568.570625,0,16,18.71428571,9779,-144,-152.64,25097.13,0
15514,United Kingdom,6210.17,3249.07,923.305,0,8,27.2,3624,-369,-1176.27,7386.44,1
15517,United Kingdom,267.03,267.03,267.03,267.03,1,,293,0,0,267.03,0
15518,United Kingdom,4618.03,1162.88,421.9845455,0,11,34.16666667,3220,-10,-23.8,4641.83,0
15521,United Kingdom,6800.29,1765,1360.058,751.65,5,26.25,4157,0,0,6800.29,0
15525,United Kingdom,923.28,923.28,923.28,923.28,1,,396,0,0,923.28,0
15527,United Kingdom,4003.11,1137.54,669.9933333,0,6,51.75,1639,-3,-16.85,4019.96,0
15528,United Kingdom,229.33,229.33,229.33,229.33,1,,123,0,0,229.33,1
15529,United Kingdom,7278.08,1437.76,909.76,36,8,31.42857143,6437,0,0,7278.08,1
15530,United Kingdom,3259.67,1598.12,1086.556667,478.1,3,48,1892,0,0,3259.67,0
15532,United Kingdom,3658.52,1588.22,744.474,0,5,112.5,1164,-13,-63.85,3722.37,0
15535,United Kingdom,459.9,270.34,76.62857143,0,7,51.33333333,143,-14,-76.5,536.4,0
15537,United Kingdom,110.92,110.92,110.92,110.92,1,,29,0,0,110.92,1
15541,United Kingdom,85.13,85.13,85.13,85.13,1,,49,0,0,85.13,1
15543,United Kingdom,127.86,127.86,127.86,127.86,1,,86,0,0,127.86,1
15544,United Kingdom,8459.07,1656.6,1057.59,0,8,41.66666667,6778,-1,-1.65,8460.72,0
15545,United Kingdom,385.19,385.19,385.19,385.19,1,,233,0,0,385.19,1
15547,United Kingdom,8134.6,2296.2,1016.825,74.75,8,35.71428571,5487,0,0,8134.6,1
15549,United Kingdom,4994.53,3102.32,1677.343333,0,3,158,2068,-10,-37.5,5032.03,1
15550,United Kingdom,433.28,154.24,144.4266667,137.9,3,97,252,0,0,433.28,1
15552,United Kingdom,90.12,90.12,90.12,90.12,1,,60,0,0,90.12,0
15554,United Kingdom,217.2,217.2,217.2,217.2,1,,74,0,0,217.2,1
15555,United Kingdom,8184.8,1844.1,684.5641667,0,12,29.22222222,6990,-14,-29.97,8214.77,1
15561,United Kingdom,1291.78,651.6,430.5933333,10.2,3,32.5,278,0,0,1291.78,0
15562,United Kingdom,134.55,134.55,134.55,134.55,1,,39,0,0,134.55,1
15563,United Kingdom,2139.41,1357.48,1069.705,781.93,2,158,2383,0,0,2139.41,0
15569,United Kingdom,1375.71,352.81,275.142,244.8,5,56.75,666,0,0,1375.71,1
15570,United Kingdom,8862.06,1629.35,891.761,0,10,27.875,3508,-9,-55.55,8917.61,1
15572,United Kingdom,4517.35,1822.52,1129.3375,682.21,4,55.66666667,2133,0,0,4517.35,0
15574,United Kingdom,702.25,375.65,175.5625,3.75,4,64.33333333,349,0,0,702.25,0
15577,United Kingdom,258.88,156.85,86.29333333,29.65,3,77,89,0,0,258.88,0
15578,United Kingdom,127.1,127.1,127.1,127.1,1,,52,0,0,127.1,0
15579,United Kingdom,573.05,573.05,573.05,573.05,1,,167,0,0,573.05,0
15581,United Kingdom,721.63,272.34,72.163,5.11,10,22.77777778,283,0,0,721.63,0
15582,United Kingdom,1023.66,1023.66,1023.66,1023.66,1,,838,0,0,1023.66,0
15584,United Kingdom,517.71,517.71,517.71,517.71,1,,146,0,0,517.71,1
15585,United Kingdom,455.3,455.3,455.3,455.3,1,,320,0,0,455.3,0
15587,United Kingdom,1342.08,914.4,671.04,427.68,2,209,432,0,0,1342.08,1
15589,United Kingdom,456.58,263.58,119.6325,0,4,27,243,-1,-21.95,478.53,1
15594,United Kingdom,956.87,961.12,480.56,0,2,,500,-1,-4.25,961.12,1
15596,United Kingdom,4250.25,1383.67,539.1875,0,8,49.33333333,1890,-13,-63.25,4313.5,1
15599,United Kingdom,1259.45,1259.45,1259.45,1259.45,1,,1039,0,0,1259.45,1
15601,United Kingdom,16204.96,2334.52,1247.089231,0,13,24.4,11962,-2,-7.2,16212.16,0
15602,United Kingdom,1939.85,662.55,213.535,0,10,41.25,1417,-138,-195.5,2135.35,0
15605,United Kingdom,1935.28,920.73,645.0933333,489.45,3,60,756,0,0,1935.28,1
15606,United Kingdom,6581.52,1116.39,822.69,493.47,8,28.85714286,2012,0,0,6581.52,0
15607,United Kingdom,104.76,104.76,104.76,104.76,1,,202,0,0,104.76,1
15608,United Kingdom,895.02,895.02,895.02,895.02,1,,776,0,0,895.02,1
15609,United Kingdom,270.03,298.48,149.24,0,2,,148,-3,-28.45,298.48,0
15611,United Kingdom,3256.3,1680.27,409.025,0,8,37.83333333,934,-2,-15.9,3272.2,1
15615,United Kingdom,21567.48,3078.02,939.4426087,0,23,13.72222222,11168,-15,-39.7,21607.18,1
15618,United Kingdom,557.95,557.95,557.95,557.95,1,,239,0,0,557.95,0
15620,United Kingdom,2506.88,1270.09,631.9575,0,4,137,1758,-13,-20.95,2527.83,1
15622,United Kingdom,8364.8,4679.42,846.58,0,10,21,3836,-15,-101,8465.8,0
15623,United Kingdom,301.03,301.03,301.03,301.03,1,,125,0,0,301.03,1
15624,United Kingdom,588.13,208.63,147.0325,68.1,4,46,357,0,0,588.13,0
15625,United Kingdom,4607.78,2209.75,661.0471429,0,7,43,3473,-15,-19.55,4627.33,0
15626,United Kingdom,868.02,868.02,868.02,868.02,1,,1030,0,0,868.02,1
15628,United Kingdom,3797.9,1229.77,760.5,0,5,79,2438,-12,-4.6,3802.5,1
15630,United Kingdom,1316.43,1322.38,661.19,0,2,,982,-1,-5.95,1322.38,1
15632,United Kingdom,6585.72,1428.87,943.0885714,0,7,30.2,3861,-2,-15.9,6601.62,0
15636,United Kingdom,1035,1035,1035,1035,1,,260,0,0,1035,1
15638,United Kingdom,-94,0,0,0,1,,0,-52,-94,0,0
15639,United Kingdom,425.32,425.32,425.32,425.32,1,,323,0,0,425.32,1
15640,United Kingdom,25613.85,4473.88,1976.628462,0,13,24.5,14223,-35,-82.32,25696.17,1
15641,United Kingdom,1887.2,581.82,471.8,308.37,4,84,1562,0,0,1887.2,1
15643,United Kingdom,647.4,337.1,110.6666667,0,6,45,246,-4,-16.6,664,1
15644,United Kingdom,813,389.81,203.25,36.4,4,31,557,0,0,813,0
15646,United Kingdom,425.14,189.8,111.91,0,4,107,394,-6,-22.5,447.64,0
15648,United Kingdom,602.6,340.5,164.3375,0,4,62,221,-7,-54.75,657.35,0
15649,United Kingdom,816,510,408,306,2,31,192,0,0,816,0
15651,United Kingdom,574.84,574.84,574.84,574.84,1,,652,0,0,574.84,1
15653,United Kingdom,167.4,167.4,167.4,167.4,1,,180,0,0,167.4,0
15655,United Kingdom,511.32,560.67,280.335,0,2,,324,-5,-49.35,560.67,1
15656,United Kingdom,1586.04,794.8,528.68,115.51,3,52.5,581,0,0,1586.04,1
15658,United Kingdom,958.9,418.95,128.0125,0,8,45.25,242,-10,-65.2,1024.1,0
15660,United Kingdom,2388.59,791.68,270.8266667,0,9,45.6,1632,-13,-48.85,2437.44,1
15661,United Kingdom,309.8,193.8,154.9,116,2,21,236,0,0,309.8,1
15663,United Kingdom,138.14,138.14,138.14,138.14,1,,106,0,0,138.14,0
15664,United Kingdom,-27.8,0,0,0,1,,0,-16,-27.8,0,0
15665,United Kingdom,2242.01,1476.22,1121.005,765.79,2,74,1666,0,0,2242.01,0
15668,United Kingdom,76.32,76.32,76.32,76.32,1,,72,0,0,76.32,1
15669,United Kingdom,1605.45,817.44,403.025,0,4,79.5,800,-3,-6.65,1612.1,0
15670,United Kingdom,173.05,173.05,173.05,173.05,1,,91,0,0,173.05,1
15671,United Kingdom,3851.47,1156.68,553.3014286,0,7,47.66666667,2283,-18,-21.64,3873.11,0
15673,United Kingdom,6360.66,3063.98,2120.22,958.36,3,84.5,3340,0,0,6360.66,0
15674,United Kingdom,2686.86,1170.53,610.946,0,5,19.5,2039,-199,-367.87,3054.73,1
15675,United Kingdom,768.9,618.9,384.45,150,2,125,1606,0,0,768.9,0
15676,United Kingdom,2768.55,2788.95,1394.475,0,2,,1761,-4,-20.4,2788.95,0
15679,United Kingdom,898.56,641.34,449.28,257.22,2,28,1348,0,0,898.56,1
15680,United Kingdom,1382.41,1382.41,1382.41,1382.41,1,,1031,0,0,1382.41,0
15681,United Kingdom,2261.76,1126.88,753.92,99.6,3,48.5,1420,0,0,2261.76,0
15683,United Kingdom,193.75,193.75,193.75,193.75,1,,131,0,0,193.75,1
15687,United Kingdom,4631.15,1133.7,663.25,0,7,35.25,1773,-2,-11.6,4642.75,1
15689,United Kingdom,254.1,150.6,127.05,103.5,2,241,84,0,0,254.1,1
15691,United Kingdom,136.8,136.8,136.8,136.8,1,,72,0,0,136.8,1
15694,United Kingdom,9710.9,2042.76,1085.188889,0,9,27.71428571,1946,-12,-55.8,9766.7,0
15695,United Kingdom,409.98,359.73,204.99,50.25,2,0,212,0,0,409.98,1
15696,United Kingdom,5135.05,1620.29,580.2333333,0,9,20.6,2244,-5,-87.05,5222.1,1
15700,United Kingdom,664.03,692.78,232.2266667,0,3,1,357,-29,-32.65,696.68,1
15701,United Kingdom,2542.65,2542.65,2542.65,2542.65,1,,1377,0,0,2542.65,1
15703,United Kingdom,211.5,211.5,211.5,211.5,1,,66,0,0,211.5,0
15704,United Kingdom,2293.62,938.85,573.405,38.16,4,24.66666667,1028,0,0,2293.62,1
15705,United Kingdom,143.1,143.1,143.1,143.1,1,,62,0,0,143.1,1
15706,United Kingdom,1501.45,1504.4,752.2,0,2,,565,-1,-2.95,1504.4,1
15708,United Kingdom,8262.97,2100.67,829.749,0,10,45.8,3192,-9,-34.52,8297.49,0
15709,United Kingdom,133.25,133.25,133.25,133.25,1,,121,0,0,133.25,1
15712,United Kingdom,2443.79,1028.24,814.5966667,585.6,3,88.5,1197,0,0,2443.79,0
15713,United Kingdom,346.75,185.55,118.9,0,3,222,150,-1,-9.95,356.7,1
15716,United Kingdom,1118.81,547.1,279.7025,115.26,4,74,744,0,0,1118.81,1
15717,United Kingdom,150.3,150.3,150.3,150.3,1,,70,0,0,150.3,1
15719,United Kingdom,10802.37,1509.66,982.1836364,0,11,23,5739,-1,-1.65,10804.02,1
15722,United Kingdom,4436.55,2356.2,1119.475,0,4,90,1801,-5,-41.35,4477.9,1
15723,United Kingdom,203.1,203.1,203.1,203.1,1,,87,0,0,203.1,0
15724,United Kingdom,212.3,114.6,72.75,0,3,83,73,-1,-5.95,218.25,0
15727,United Kingdom,14242.33,4525.95,2373.721667,1273.26,6,49.8,7824,0,0,14242.33,1
15729,United Kingdom,62,85,42.5,0,2,,28,-4,-23,85,0
15730,United Kingdom,1361.52,1374.02,687.01,0,2,,1015,-6,-12.5,1374.02,0
15732,United Kingdom,294.12,156.02,147.06,138.1,2,159,215,0,0,294.12,1
15733,United Kingdom,162.3,162.3,162.3,162.3,1,,62,0,0,162.3,1
15734,United Kingdom,1339.45,760.8,669.725,578.65,2,85,346,0,0,1339.45,0
15737,United Kingdom,2732.38,1493.53,350.6225,0,8,23.5,1456,-10,-72.6,2804.98,0
15738,United Kingdom,10994.77,1435.65,734.5613333,0,15,23.27272727,6896,-15,-23.65,11018.42,1
15743,United Kingdom,1279.7,965,639.85,314.7,2,71,338,0,0,1279.7,1
15745,United Kingdom,962.28,962.28,962.28,962.28,1,,448,0,0,962.28,1
15746,United Kingdom,182.96,196.88,98.44,0,2,,178,-48,-13.92,196.88,0
15747,United Kingdom,1703.26,1021.76,851.63,681.5,2,52,891,0,0,1703.26,1
15749,United Kingdom,21535.9,21535.9,11133.575,0,4,48.5,18028,-9014,-22998.4,44534.3,0
15750,United Kingdom,3592.07,1760.37,721.264,0,5,65,3406,-7,-14.25,3606.32,0
15752,United Kingdom,5018.19,1279.54,1003.638,698.95,5,63.5,3935,0,0,5018.19,1
15753,United Kingdom,79.2,79.2,79.2,79.2,1,,144,0,0,79.2,1
15754,United Kingdom,245.7,245.7,245.7,245.7,1,,102,0,0,245.7,1
15755,United Kingdom,3664.62,1663.38,1221.54,876.89,3,93,2000,0,0,3664.62,0
15756,United Kingdom,1153.25,440.18,384.4166667,327.94,3,48,531,0,0,1153.25,0
15757,United Kingdom,751.92,751.92,751.92,751.92,1,,463,0,0,751.92,0
15759,United Kingdom,253.04,97.24,84.34666667,68,3,69.5,60,0,0,253.04,0
15764,United Kingdom,10685.28,4942.54,1783.355,0,6,42.25,6111,-3,-14.85,10700.13,0
15768,United Kingdom,621.83,354.35,207.2766667,124.8,3,55,244,0,0,621.83,1
15769,United Kingdom,121095.04,27720,6063.702,0,20,14.55555556,63612,-100,-179,121274.04,0
15775,United Kingdom,104.9,104.9,104.9,104.9,1,,68,0,0,104.9,0
15776,United Kingdom,241.62,241.62,241.62,241.62,1,,138,0,0,241.62,1
15777,United Kingdom,1021.61,365.55,209.422,0,5,39.66666667,378,-3,-25.5,1047.11,1
15780,United Kingdom,475.28,225.61,158.4266667,72.52,3,86.5,220,0,0,475.28,0
15781,United Kingdom,491.55,285,167.8166667,0,3,168,143,-2,-11.9,503.45,0
15785,United Kingdom,4964.53,2989.69,829.385,0,6,45.66666667,3294,-2,-11.78,4976.31,1
15786,United Kingdom,9885.32,9885.32,9885.32,9885.32,1,,7320,0,0,9885.32,0
15789,United Kingdom,351.3,351.3,351.3,351.3,1,,438,0,0,351.3,0
15791,United Kingdom,3667.29,3675.54,1837.77,0,2,,1474,-1,-8.25,3675.54,0
15793,United Kingdom,709.36,709.36,709.36,709.36,1,,392,0,0,709.36,1
15795,United Kingdom,610.01,610.01,610.01,610.01,1,,581,0,0,610.01,0
15796,United Kingdom,4670.41,1281.2,778.8933333,0,6,47.75,1546,-1,-2.95,4673.36,0
15797,United Kingdom,2192.4,1495.2,730.8,330,3,95.5,872,0,0,2192.4,0
15799,United Kingdom,1534.11,862.43,767.055,671.68,2,149,1820,0,0,1534.11,1
15800,United Kingdom,699.08,454.58,349.54,244.5,2,139,335,0,0,699.08,1
15801,United Kingdom,423.02,423.02,423.02,423.02,1,,186,0,0,423.02,1
15804,United Kingdom,5834.75,1945.89,1014.958333,0,6,29.66666667,3136,-4,-255,6089.75,0
15805,United Kingdom,10440.03,2863.42,806.6523077,0,13,25.7,7112,-44,-46.45,10486.48,0
15806,United Kingdom,1638.79,859.9,819.395,778.89,2,119,1236,0,0,1638.79,0
15808,United Kingdom,3724.77,1228.4,746.994,0,5,20.66666667,1343,-2,-10.2,3734.97,0
15809,United Kingdom,1155.65,475.9,288.9125,95.4,4,39,851,0,0,1155.65,1
15810,United Kingdom,3926.18,1542.34,982.065,0,4,62.5,2458,-1,-2.08,3928.26,1
15811,United Kingdom,5371.96,1486.51,773.3371429,0,7,64.25,2254,-8,-41.4,5413.36,0
15812,United Kingdom,1801.14,533.02,360.228,213.9,5,52.25,922,0,0,1801.14,1
15813,United Kingdom,1303.91,770.65,651.955,533.26,2,31,603,0,0,1303.91,0
15815,United Kingdom,7827.62,3017.28,1956.905,1549.7,4,39.33333333,6497,0,0,7827.62,0
15819,United Kingdom,4174.01,1647.14,1391.336667,1198.91,3,72.5,3135,0,0,4174.01,1
15820,United Kingdom,206.98,206.98,206.98,206.98,1,,128,0,0,206.98,1
15822,United Kingdom,440.2,440.2,440.2,440.2,1,,160,0,0,440.2,1
15823,United Kingdom,-811.86,0,0,0,1,,0,-282,-811.86,0,1
15825,United Kingdom,532.94,532.94,532.94,532.94,1,,220,0,0,532.94,0
15826,United Kingdom,2025.22,2025.22,2025.22,2025.22,1,,1446,0,0,2025.22,0
15827,United Kingdom,4368.5,592.09,239.7921053,0,19,21.16666667,1918,-39,-187.55,4556.05,0
15829,United Kingdom,955.44,955.44,955.44,955.44,1,,1352,0,0,955.44,1
15831,United Kingdom,1404.2,1013.51,486.0666667,0,3,199,2624,-8,-54,1458.2,0
15832,United Kingdom,836.79,836.79,836.79,836.79,1,,465,0,0,836.79,1
15834,United Kingdom,5545.76,3450.31,1138.922,0,5,55.5,2159,-4,-148.85,5694.61,0
15835,United Kingdom,2292.5,1045.5,764.1666667,581.4,3,96,1214,0,0,2292.5,0
15838,United Kingdom,43764.8,12836.6,3388.123077,0,13,23.18181818,24256,-9360,-280.8,44045.6,0
15839,United Kingdom,938.58,938.58,938.58,938.58,1,,754,0,0,938.58,0
15840,United Kingdom,762.54,772.44,386.22,0,2,,727,-2,-9.9,772.44,1
15841,United Kingdom,1816.68,1007.3,608.88,0,3,120,1012,-12,-9.96,1826.64,1
15843,United Kingdom,118.95,118.95,118.95,118.95,1,,27,0,0,118.95,0
15845,United Kingdom,6860.09,2457.36,988.7128571,0,7,47.5,3887,-8,-60.9,6920.99,1
15847,United Kingdom,405.68,405.68,405.68,405.68,1,,460,0,0,405.68,0
15850,United Kingdom,379.83,379.83,379.83,379.83,1,,855,0,0,379.83,0
15852,United Kingdom,160.71,103.21,80.355,57.5,2,10,48,0,0,160.71,0
15854,United Kingdom,8204.87,1541.7,911.6522222,396,9,27.125,2333,0,0,8204.87,0
15855,United Kingdom,712.24,237.55,142.448,95.8,5,31.5,470,0,0,712.24,0
15856,United Kingdom,28047.91,5024.15,1757.935,0,16,19.69230769,18823,-13,-79.05,28126.96,0
15858,United Kingdom,2657.6,1404.79,1328.8,1252.81,2,77,2437,0,0,2657.6,0
15860,United Kingdom,2028.74,977.3,405.748,64.35,5,60.25,796,0,0,2028.74,0
15861,United Kingdom,3327.8,1523.18,1109.266667,751.51,3,66,2637,0,0,3327.8,1
15862,United Kingdom,659.73,354.23,219.91,136.78,3,130.5,499,0,0,659.73,1
15863,United Kingdom,12.95,12.95,12.95,12.95,1,,5,0,0,12.95,1
15864,United Kingdom,2337.2,1374.72,783.7,0,3,138,1206,-4,-13.9,2351.1,0
15865,United Kingdom,1007.69,1007.69,1007.69,1007.69,1,,510,0,0,1007.69,0
15866,United Kingdom,230.53,230.53,230.53,230.53,1,,126,0,0,230.53,0
15867,United Kingdom,8733.47,1660.42,727.7891667,318.29,12,22.90909091,4817,0,0,8733.47,1
15869,United Kingdom,149.64,88.05,74.82,61.59,2,0,175,0,0,149.64,1
15874,United Kingdom,6585.42,2931.07,944.5742857,0,7,20.8,3051,-7,-26.6,6612.02,1
15880,United Kingdom,313.28,343.28,171.64,0,2,,211,-24,-30,343.28,1
15881,United Kingdom,438.24,339.29,62.67375,0,8,12.75,260,-61,-63.15,501.39,1
15882,United Kingdom,493.08,268.24,102.816,0,5,56.33333333,264,-10,-21,514.08,0
15889,United Kingdom,427.57,294.52,213.785,133.05,2,212,209,0,0,427.57,0
15891,United Kingdom,521.97,521.97,521.97,521.97,1,,441,0,0,521.97,0
15894,United Kingdom,262.9,156.09,131.45,106.81,2,115,167,0,0,262.9,0
15895,United Kingdom,179.17,179.17,179.17,179.17,1,,94,0,0,179.17,0
15897,United Kingdom,222.05,119.71,111.025,102.34,2,0,261,0,0,222.05,0
15898,United Kingdom,998.79,382.69,200.598,0,5,46.66666667,424,-2,-4.2,1002.99,1
15899,United Kingdom,56.25,56.25,56.25,56.25,1,,39,0,0,56.25,1
15901,United Kingdom,380.29,380.29,380.29,380.29,1,,645,0,0,380.29,1
15903,United Kingdom,1608.18,1134.84,536.2,0,3,67,1852,-1,-0.42,1608.6,0
15906,United Kingdom,2327.15,1072.09,474.61,0,5,36.33333333,750,-6,-45.9,2373.05,0
15907,United Kingdom,529.52,278.34,264.76,251.18,2,33,256,0,0,529.52,1
15909,United Kingdom,191.94,191.94,191.94,191.94,1,,98,0,0,191.94,1
15910,United Kingdom,1593.8,489.16,398.45,316.79,4,36,1271,0,0,1593.8,0
15912,United Kingdom,264.62,141.49,132.31,123.13,2,54,185,0,0,264.62,0
15916,United Kingdom,2432.38,1041.17,408.4466667,0,6,43.25,1138,-2,-18.3,2450.68,1
15917,United Kingdom,123.1,123.1,123.1,123.1,1,,42,0,0,123.1,1
15918,United Kingdom,334.23,192.23,167.115,142,2,80,153,0,0,334.23,1
15919,United Kingdom,805.52,805.52,805.52,805.52,1,,714,0,0,805.52,1
15920,United Kingdom,163.55,98.06,54.51666667,31.74,3,0,94,0,0,163.55,0
15921,United Kingdom,336.03,336.03,336.03,336.03,1,,166,0,0,336.03,1
15922,United Kingdom,363.6,369.5,184.75,0,2,,138,-2,-5.9,369.5,1
15923,United Kingdom,127.08,127.08,127.08,127.08,1,,122,0,0,127.08,0
15925,United Kingdom,207.15,207.15,207.15,207.15,1,,93,0,0,207.15,0
15932,United Kingdom,5269.68,1294.96,589.3,0,9,35.8,4360,-14,-34.02,5303.7,1
15935,United Kingdom,108.04,108.04,108.04,108.04,1,,114,0,0,108.04,1
15938,United Kingdom,404.58,105,80.916,62.7,5,52.25,240,0,0,404.58,0
15939,United Kingdom,16186.94,3319.5,1157.120714,0,14,18.25,14555,-3,-12.75,16199.69,0
15940,United Kingdom,35.8,35.8,35.8,35.8,1,,4,0,0,35.8,0
15942,United Kingdom,337.44,337.44,337.44,337.44,1,,232,0,0,337.44,0
15944,United Kingdom,325.1,325.1,325.1,325.1,1,,50,0,0,325.1,1
15945,United Kingdom,181,181,181,181,1,,52,0,0,181,1
15950,United Kingdom,3070.24,1966.78,1535.12,1103.46,2,253,1245,0,0,3070.24,0
15951,United Kingdom,375.17,375.17,375.17,375.17,1,,174,0,0,375.17,1
15952,United Kingdom,860.15,525.95,430.075,334.2,2,66,357,0,0,860.15,1
15953,United Kingdom,2562.49,705.07,516.278,0,5,52,1487,-2,-18.9,2581.39,0
15955,United Kingdom,7004.04,1803.18,779.3322222,0,9,37.71428571,3179,-1,-9.95,7013.99,0
15965,United Kingdom,513.39,513.39,513.39,513.39,1,,258,0,0,513.39,0
15967,United Kingdom,547.95,547.95,547.95,547.95,1,,225,0,0,547.95,0
15969,United Kingdom,1019.2,1019.2,1019.2,1019.2,1,,146,0,0,1019.2,1
15970,United Kingdom,314.1,314.1,314.1,314.1,1,,116,0,0,314.1,0
15971,United Kingdom,6158.9,1965,879.8428571,70.8,7,33.33333333,2539,0,0,6158.9,1
15973,United Kingdom,99.77,307.82,102.6066667,0,3,,106,-19,-208.05,307.82,0
15974,United Kingdom,7703.83,2442.04,1286.071667,0,6,38.25,4567,-6,-12.6,7716.43,1
15976,United Kingdom,430.94,220.95,215.47,209.99,2,54,277,0,0,430.94,0
15980,United Kingdom,2209.58,2209.58,2209.58,2209.58,1,,1738,0,0,2209.58,0
15981,United Kingdom,7443.8,1979.4,1240.633333,742.5,6,34.4,3984,0,0,7443.8,0
15983,United Kingdom,3435.04,1491.45,1145.013333,916.92,3,6,2054,0,0,3435.04,0
15984,United Kingdom,4322.44,2170.58,720.4066667,288.4,6,51.2,2234,0,0,4322.44,1
15985,United Kingdom,1037.42,899.58,380.8066667,0,3,113,1086,-250,-105,1142.42,0
15987,United Kingdom,2935.92,810.06,489.32,9.36,6,49.2,2953,0,0,2935.92,0
15990,United Kingdom,1072.29,1072.29,1072.29,1072.29,1,,435,0,0,1072.29,1
15996,United Kingdom,2947.47,828.7,493.895,0,6,62.25,1061,-2,-15.9,2963.37,1
15998,United Kingdom,6428.41,2709.15,1608.5525,0,4,94.5,4206,-4,-5.8,6434.21,1
16003,United Kingdom,6613.62,4251.5,2204.54,89.3,3,112,2010,0,0,6613.62,1
16005,United Kingdom,933.76,535.8,466.88,397.96,2,88,415,0,0,933.76,1
16006,United Kingdom,101.4,101.4,101.4,101.4,1,,84,0,0,101.4,1
16007,United Kingdom,2185.28,1128.07,1092.64,1057.21,2,34,1784,0,0,2185.28,1
16008,United Kingdom,405.55,405.55,405.55,405.55,1,,203,0,0,405.55,1
16009,United Kingdom,1303.79,1303.79,1303.79,1303.79,1,,584,0,0,1303.79,0
16010,United Kingdom,407.5,178.65,135.8333333,110.1,3,57.5,210,0,0,407.5,1
16011,United Kingdom,5431.06,864.99,543.106,265.81,10,27,3468,0,0,5431.06,0
16012,United Kingdom,3076.36,2016.56,1538.18,1059.8,2,26,1560,0,0,3076.36,1
16013,United Kingdom,62744.21,4708,1747.512105,0,38,7.636363636,27298,-1592,-3661.25,66405.46,0
16014,United Kingdom,1602.26,814.42,801.13,787.84,2,138,714,0,0,1602.26,0
16016,United Kingdom,2444.13,1169.43,490.526,0,5,56.66666667,979,-1,-8.5,2452.63,0
16018,United Kingdom,448.15,448.15,448.15,448.15,1,,135,0,0,448.15,1
16019,United Kingdom,7895.34,2563.82,1127.905714,403.2,7,37.5,3521,0,0,7895.34,1
16022,United Kingdom,628.28,628.28,628.28,628.28,1,,261,0,0,628.28,1
16023,United Kingdom,1527.06,964.85,763.53,562.21,2,74,615,0,0,1527.06,1
16027,United Kingdom,3131.64,1380.24,626.328,237.6,5,40.75,3198,0,0,3131.64,1
16029,United Kingdom,131433.2,20293.04,2813.378723,0,47,5.727272727,73862,-360,-795.6,132228.8,0
16030,United Kingdom,331.24,331.24,331.24,331.24,1,,283,0,0,331.24,0
16031,United Kingdom,1018.78,1018.78,1018.78,1018.78,1,,644,0,0,1018.78,0
16033,United Kingdom,17577.89,2425.46,768.1165217,0,23,17,6402,-23,-88.79,17666.68,0
16034,United Kingdom,437.7,153.6,145.9,137.7,3,68,242,0,0,437.7,1
16036,United Kingdom,495.84,495.84,495.84,495.84,1,,352,0,0,495.84,1
16037,United Kingdom,855.02,303,285.0066667,251.56,3,44,428,0,0,855.02,1
16038,United Kingdom,375.88,316.95,131.11,0,3,24,229,-3,-17.45,393.33,1
16040,United Kingdom,2479.92,1368.93,1239.96,1110.99,2,120,1562,0,0,2479.92,0
16041,United Kingdom,11988.8,6588.8,5994.4,5400,2,0,3424,0,0,11988.8,1
16042,United Kingdom,1151.24,1126.29,300.285,0,4,224,752,-10,-49.9,1201.14,1
16043,United Kingdom,2200.18,925.43,733.3933333,432.2,3,53,1173,0,0,2200.18,0
16045,United Kingdom,1340.7,664.45,335.175,196.8,4,56.33333333,897,0,0,1340.7,1
16048,United Kingdom,674.16,654,337.08,20.16,2,0,384,0,0,674.16,0
16050,United Kingdom,137.9,137.9,137.9,137.9,1,,278,0,0,137.9,1
16053,United Kingdom,3517.32,3517.32,3517.32,3517.32,1,,2900,0,0,3517.32,1
16054,United Kingdom,783.9,783.9,783.9,783.9,1,,380,0,0,783.9,1
16055,United Kingdom,134.8,134.8,134.8,134.8,1,,22,0,0,134.8,1
16057,United Kingdom,3098.54,1965.53,636.768,0,5,36.5,1189,-26,-85.3,3183.84,1
16059,United Kingdom,2752.3,1113.5,688.075,360.95,4,67.33333333,1069,0,0,2752.3,0
16061,United Kingdom,-29.95,0,0,0,1,,0,-1,-29.95,0,1
16062,United Kingdom,2129.98,888.82,709.9933333,590.58,3,115,1946,0,0,2129.98,1
16063,United Kingdom,335.32,186.12,167.66,149.2,2,0,262,0,0,335.32,0
16065,United Kingdom,372.09,372.09,372.09,372.09,1,,231,0,0,372.09,1
16066,United Kingdom,1441.62,1441.62,1441.62,1441.62,1,,774,0,0,1441.62,0
16072,United Kingdom,584.32,584.32,584.32,584.32,1,,140,0,0,584.32,1
16073,United Kingdom,94.35,122.4,61.2,0,2,,48,-11,-28.05,122.4,0
16076,United Kingdom,2275.58,815.65,758.5266667,717.94,3,43.5,2050,0,0,2275.58,0
16078,United Kingdom,79.2,79.2,79.2,79.2,1,,16,0,0,79.2,1
16080,United Kingdom,421.32,461.88,230.94,0,2,,240,-24,-40.56,461.88,1
16081,United Kingdom,2657.84,1155.48,885.9466667,479.8,3,90,1276,0,0,2657.84,1
